word	valence	arousal	dominance	goodness	energy	structure	power	danger
minibus	-0.06102	-0.109966	-0.072155	-0.071016	-0.120108	-0.039408	-0.135145	-0.034713
minibuses	-0.06102	-0.109966	-0.072155	-0.071016	-0.120108	-0.039408	-0.135145	-0.034713
minibusses	-0.06102	-0.109966	-0.072155	-0.071016	-0.120108	-0.039408	-0.135145	-0.034713
minim	0.01798	-0.291966	-0.362155	-0.115213	-0.440074	0.098914	-0.392648	-0.229711
minima	-0.12002	-0.301966	-0.306155	-0.20595	-0.395956	-0.011087	-0.425612	-0.134354
minimal	-0.05202	-0.352966	-0.294155	-0.133827	-0.442374	-0.014634	-0.407435	-0.218176
minimize	-0.14002	-0.263966	-0.189155	-0.172574	-0.297989	-0.080525	-0.332738	-0.088681
minimized	-0.04202	-0.362966	-0.292155	-0.122734	-0.451135	-0.01668	-0.405786	-0.232215
minims	0.01798	-0.291966	-0.362155	-0.115213	-0.440074	0.098914	-0.392648	-0.229711
minimum	-0.12002	-0.301966	-0.306155	-0.20595	-0.395956	-0.011087	-0.425612	-0.134354
minimums	-0.12002	-0.301966	-0.306155	-0.20595	-0.395956	-0.011087	-0.425612	-0.134354
mining	0.13298	0.098034	0.053845	0.126134	0.08886	0.079923	0.152024	-0.026357
minion	-0.01002	-0.069966	-0.333155	-0.158588	-0.236729	0.18654	-0.279531	-0.055254
minions	-0.01002	-0.069966	-0.333155	-0.158588	-0.236729	0.18654	-0.279531	-0.055254
minis	-0.07902	-0.175966	-0.279155	-0.176357	-0.283904	0.058588	-0.325454	-0.076047
minister	0.04698	-0.058966	0.391845	0.238016	0.156276	-0.279558	0.278807	-0.057799
ministerial	0.07098	0.019034	0.159845	0.135411	0.091034	-0.065783	0.160121	-0.03138
ministers	0.04698	-0.058966	0.391845	0.238016	0.156276	-0.279558	0.278807	-0.057799
ministries	0.00998	-0.153966	0.216845	0.136001	-0.011068	-0.228491	0.088341	-0.103994
ministry	0.00998	-0.153966	0.216845	0.136001	-0.011068	-0.228491	0.088341	-0.103994
minivan	0.09198	-0.143966	-0.048155	0.077758	-0.159553	-0.001314	-0.057838	-0.167805
minivans	0.09198	-0.143966	-0.048155	0.077758	-0.159553	-0.001314	-0.057838	-0.167805
mink	0.05998	0.015034	-0.070155	0.015786	-0.035194	0.085191	-0.013724	-0.036048
minks	0.05998	0.015034	-0.070155	0.015786	-0.035194	0.085191	-0.013724	-0.036048
minnow	0.04098	-0.132966	-0.136155	-0.010296	-0.190048	0.040906	-0.141664	-0.127104
minnows	0.04098	-0.132966	-0.136155	-0.010296	-0.190048	0.040906	-0.141664	-0.127104
minor	-0.25002	-0.264966	-0.325155	-0.332901	-0.354994	-0.039993	-0.486415	-0.015622
minorities	-0.19002	-0.167966	-0.289155	-0.278235	-0.26502	0.016763	-0.384139	0.009344
minority	-0.19002	-0.167966	-0.289155	-0.278235	-0.26502	0.016763	-0.384139	0.009344
minors	-0.25002	-0.264966	-0.325155	-0.332901	-0.354994	-0.039993	-0.486415	-0.015622
minstrel	-0.04202	0.041034	-0.103155	-0.092079	-0.015363	0.07332	-0.075973	0.054246
minstrels	-0.04202	0.041034	-0.103155	-0.092079	-0.015363	0.07332	-0.075973	0.054246
mint	0.18798	-0.278966	-0.155155	0.129322	-0.344251	0.044709	-0.151977	-0.334866
mints	0.18798	-0.278966	-0.155155	0.129322	-0.344251	0.044709	-0.151977	-0.334866
minty	0.13498	-0.207966	-0.139155	0.080647	-0.268545	0.047042	-0.132865	-0.246916
minuscule	-0.10402	-0.213966	-0.286155	-0.195644	-0.315062	0.030747	-0.361124	-0.084441
minuscules	-0.10402	-0.213966	-0.286155	-0.195644	-0.315062	0.030747	-0.361124	-0.084441
minute	0.08198	-0.220966	-0.144155	0.034406	-0.273528	0.018061	-0.169085	-0.217742
minutes	0.08198	-0.220966	-0.144155	0.034406	-0.273528	0.018061	-0.169085	-0.217742
minutiae	-0.17702	-0.242966	-0.184155	-0.20526	-0.272051	-0.090214	-0.337509	-0.047229
minx	-0.05202	0.019034	-0.096155	-0.094061	-0.028124	0.051728	-0.086398	0.046624
minxes	-0.05202	0.019034	-0.096155	-0.094061	-0.028124	0.051728	-0.086398	0.046624
mir	-0.08302	-0.160966	-0.145155	-0.117544	-0.198249	-0.027443	-0.223299	-0.057067
miracle	0.41698	0.107034	0.305845	0.49139	0.187595	0.047051	0.480115	-0.214816
miracles	0.42198	0.235034	0.191845	0.421714	0.230603	0.197718	0.461258	-0.135136
miraculous	0.37498	0.206034	0.311845	0.44322	0.279225	0.07679	0.510846	-0.115961
mirage	0.04598	-0.012966	0.061845	0.071421	0.015495	-0.027678	0.061458	-0.039546
mirages	0.04598	-0.012966	0.061845	0.071421	0.015495	-0.027678	0.061458	-0.039546
mire	-0.15602	-0.123966	-0.202155	-0.213558	-0.186979	-0.002923	-0.283222	0.018795
mires	-0.15602	-0.123966	-0.202155	-0.213558	-0.186979	-0.002923	-0.283222	0.018795
mirror	0.17698	-0.189966	-0.062155	0.151301	-0.218652	0.0239	-0.047624	-0.261597
mirrors	0.17698	-0.189966	-0.062155	0.151301	-0.218652	0.0239	-0.047624	-0.261597
mirs	-0.08302	-0.160966	-0.145155	-0.117544	-0.198249	-0.027443	-0.223299	-0.057067
mirth	0.38798	0.140034	0.107845	0.366097	0.112111	0.187543	0.338145	-0.179595
mirths	0.38798	0.140034	0.107845	0.366097	0.112111	0.187543	0.338145	-0.179595
misappropriation	-0.40302	0.331034	-0.000155	-0.397591	0.337315	-0.012179	-0.042622	0.519658
misappropriations	-0.40302	0.331034	-0.000155	-0.397591	0.337315	-0.012179	-0.042622	0.519658
misbehave	-0.48002	0.347034	-0.196155	-0.560839	0.256547	0.09472	-0.215167	0.577979
misbehavior	-0.46902	0.204034	-0.231155	-0.546833	0.117838	0.046153	-0.303345	0.469994
miscalculation	-0.32302	-0.009966	-0.147155	-0.34834	-0.036472	-0.058523	-0.272103	0.220524
miscalculations	-0.32302	-0.009966	-0.147155	-0.34834	-0.036472	-0.058523	-0.272103	0.220524
miscarriage	-0.45802	0.281034	-0.188155	-0.528131	0.202922	0.06376	-0.229958	0.516932
miscarriages	-0.45802	0.281034	-0.188155	-0.528131	0.202922	0.06376	-0.229958	0.516932
miscellaneous	0.03098	-0.178966	-0.304155	-0.092939	-0.317477	0.126766	-0.290208	-0.158773
miscellanies	-2e-05	-0.087966	-0.116155	-0.042799	-0.135539	0.032052	-0.126104	-0.065578
miscellany	-2e-05	-0.087966	-0.116155	-0.042799	-0.135539	0.032052	-0.126104	-0.065578
mischief	-0.11502	0.334034	-0.208155	-0.24943	0.181097	0.270418	-0.048319	0.304428
mischiefs	-0.11502	0.334034	-0.208155	-0.24943	0.181097	0.270418	-0.048319	0.304428
mischievous	-0.06102	0.304034	-0.028155	-0.111659	0.24531	0.155911	0.094506	0.252415
misconception	-0.29002	0.057034	-0.209155	-0.359691	-0.020068	0.036472	-0.26853	0.24015
misconceptions	-0.29002	0.057034	-0.209155	-0.359691	-0.020068	0.036472	-0.26853	0.24015
misconduct	-0.43902	0.167034	-0.196155	-0.498548	0.1015	0.016226	-0.280756	0.424298
misdemeanor	-0.29002	0.140034	-0.136155	-0.336943	0.087984	0.031427	-0.176041	0.300469
misdemeanors	-0.29002	0.140034	-0.136155	-0.336943	0.087984	0.031427	-0.176041	0.300469
misdirection	-0.36902	0.210034	-0.219155	-0.455584	0.113343	0.088971	-0.242001	0.402292
misdirections	-0.36902	0.210034	-0.219155	-0.455584	0.113343	0.088971	-0.242001	0.402292
miser	-0.29202	0.133034	-0.189155	-0.36314	0.053796	0.06316	-0.218739	0.294818
miserable	-0.43802	-0.038966	-0.312155	-0.522765	-0.131501	-0.015668	-0.462636	0.276665
miserably	-0.22002	0.045034	-0.350155	-0.365319	-0.117569	0.160516	-0.341453	0.175185
miseries	-0.35402	-0.121966	-0.342155	-0.452263	-0.22964	-7.7e-05	-0.482178	0.157418
misers	-0.29202	0.133034	-0.189155	-0.36314	0.053796	0.06316	-0.218739	0.294818
misery	-0.35402	-0.121966	-0.342155	-0.452263	-0.22964	-7.7e-05	-0.482178	0.157418
misfire	-0.34702	-0.046966	-0.300155	-0.437198	-0.146111	0.015217	-0.412462	0.20583
misfires	-0.34702	-0.046966	-0.300155	-0.437198	-0.146111	0.015217	-0.412462	0.20583
misfit	-0.32702	3.4e-05	-0.107155	-0.334032	-0.005899	-0.082536	-0.240368	0.232025
misfits	-0.32702	3.4e-05	-0.107155	-0.334032	-0.005899	-0.082536	-0.240368	0.232025
misfortune	-0.40602	0.280034	-0.189155	-0.483552	0.19326	0.088766	-0.205267	0.478578
misguided	-0.22002	0.031034	-0.241155	-0.310755	-0.070031	0.077812	-0.269257	0.170218
mishap	-0.42902	0.154034	-0.273155	-0.525038	0.047438	0.066956	-0.337714	0.404802
mishaps	-0.42902	0.154034	-0.273155	-0.525038	0.047438	0.066956	-0.337714	0.404802
misinformed	-0.34402	0.067034	-0.250155	-0.427561	-0.02543	0.044342	-0.320313	0.284349
misinterpretation	-0.38802	0.056034	-0.140155	-0.410966	0.032144	-0.058453	-0.267868	0.313326
misinterpretations	-0.38802	0.056034	-0.140155	-0.410966	0.032144	-0.058453	-0.267868	0.313326
mislead	-0.33302	0.265034	-0.088155	-0.369641	0.223993	0.045931	-0.102989	0.419762
misleading	-0.43002	0.160034	-0.228155	-0.505135	0.076942	0.038754	-0.302778	0.41159
misled	-0.32302	0.106034	-0.147155	-0.365663	0.059233	0.004696	-0.216679	0.300447
mismanagement	-0.40602	0.020034	-0.205155	-0.452427	-0.029923	-0.04191	-0.341073	0.298756
mismatch	-0.25002	-0.040966	-0.218155	-0.314841	-0.11218	0.008387	-0.30195	0.143303
mismatched	-0.25002	0.057034	-0.198155	-0.319848	-0.020485	0.048021	-0.240652	0.211682
mismatches	-0.25002	-0.040966	-0.218155	-0.314841	-0.11218	0.008387	-0.30195	0.143303
misnomer	-0.20402	0.028034	-0.216155	-0.284453	-0.061506	0.066608	-0.24463	0.157648
misnomers	-0.20402	0.028034	-0.216155	-0.284453	-0.061506	0.066608	-0.24463	0.157648
misplace	-0.27102	-0.038966	-0.309155	-0.377085	-0.156512	0.062113	-0.37731	0.155969
misplaced	-0.25302	-0.049966	-0.176155	-0.29587	-0.096359	-0.02688	-0.277348	0.141075
misread	-0.38502	0.058034	-0.185155	-0.430337	0.008921	-0.024935	-0.297986	0.310602
misreads	-0.38502	0.058034	-0.185155	-0.430337	0.008921	-0.024935	-0.297986	0.310602
misrepresent	-0.30202	0.042034	-0.082155	-0.306677	0.038317	-0.064912	-0.189759	0.243948
misrepresentation	-0.17702	0.118034	0.017845	-0.161925	0.135292	-0.032602	-0.018833	0.210164
misrepresentations	-0.17702	0.118034	0.017845	-0.161925	0.135292	-0.032602	-0.018833	0.210164
misrepresented	-0.45802	0.019034	-0.034155	-0.41487	0.070245	-0.185095	-0.243687	0.343028
miss	0.07298	-0.009966	-0.092155	0.020156	-0.06982	0.092935	-0.035118	-0.063623
missed	0.07298	-0.009966	-0.092155	0.020156	-0.06982	0.092935	-0.035118	-0.063623
misses	0.07298	-0.009966	-0.092155	0.020156	-0.06982	0.092935	-0.035118	-0.063623
missies	0.02098	-0.019966	-0.167155	-0.059367	-0.110433	0.114279	-0.120067	-0.036109
missile	-0.26002	0.330034	0.263845	-0.146845	0.456795	-0.126183	0.219168	0.426838
missiles	-0.43002	0.422034	0.329845	-0.275637	0.595593	-0.202783	0.226243	0.616053
missing	-0.19402	-0.081966	-0.278155	-0.289237	-0.187465	0.054143	-0.337079	0.071963
missingyou	-0.24002	-0.028966	-0.123155	-0.262263	-0.052376	-0.045723	-0.222483	0.148413
mission	0.26498	0.133034	0.369845	0.387037	0.267985	-0.055536	0.46317	-0.084183
missionaries	0.22898	-0.095966	0.095845	0.258237	-0.063742	-0.008832	0.137529	-0.227673
missionary	0.22898	-0.095966	0.095845	0.258237	-0.063742	-0.008832	0.137529	-0.227673
misspell	-0.20802	-0.076966	-0.219155	-0.273672	-0.149123	0.009538	-0.298961	0.088069
misstatement	-0.19802	0.047034	-0.279155	-0.312437	-0.080939	0.123223	-0.278159	0.163693
misstatements	-0.19802	0.047034	-0.279155	-0.312437	-0.080939	0.123223	-0.278159	0.163693
missy	0.02098	-0.019966	-0.167155	-0.059367	-0.110433	0.114279	-0.120067	-0.036109
mist	-0.12502	-0.305966	-0.279155	-0.196673	-0.383822	-0.034254	-0.410472	-0.132334
mistake	-0.29202	0.085034	-0.398155	-0.456585	-0.099104	0.18095	-0.392931	0.252777
mistaken	-0.36902	0.130034	-0.288155	-0.476854	0.009935	0.092896	-0.330161	0.344212
mistakes	-0.29202	0.085034	-0.398155	-0.456585	-0.099104	0.18095	-0.392931	0.252777
mister	0.10398	-0.093966	0.162845	0.182232	-0.005833	-0.113654	0.124733	-0.132982
misters	0.10398	-0.093966	0.162845	0.182232	-0.005833	-0.113654	0.124733	-0.132982
mistletoe	0.04198	-0.029966	-0.176155	-0.044069	-0.126912	0.125068	-0.120902	-0.058579
mistletoes	0.04198	-0.029966	-0.176155	-0.044069	-0.126912	0.125068	-0.120902	-0.058579
mistreated	-0.49002	0.292034	-0.300155	-0.611329	0.156386	0.131595	-0.321693	0.542857
mistress	0.12998	0.296034	0.193845	0.161371	0.32859	0.089971	0.346455	0.118241
mistresses	0.12998	0.296034	0.193845	0.161371	0.32859	0.089971	0.346455	0.118241
mistrial	-0.07302	0.039034	0.035845	-0.05164	0.063283	-0.038328	0.008233	0.081263
mistrials	-0.07302	0.039034	0.035845	-0.05164	0.063283	-0.038328	0.008233	0.081263
mistrust	-0.36502	0.157034	-0.269155	-0.468285	0.041873	0.096437	-0.301519	0.360736
misty	-0.07302	-0.048966	-0.222155	-0.1627	-0.149182	0.091411	-0.220534	0.009559
misunderstand	-0.32302	0.048034	-0.118155	-0.343041	0.027102	-0.046887	-0.223403	0.26173
misunderstanding	-0.38802	0.118034	-0.216155	-0.456811	0.042096	0.027681	-0.293248	0.352781
misunderstandings	-0.38802	0.118034	-0.216155	-0.456811	0.042096	0.027681	-0.293248	0.352781
misunderstood	-0.32302	0.125034	-0.191155	-0.389682	0.051056	0.045356	-0.239444	0.311649
misuse	-0.41702	0.060034	-0.304155	-0.51556	-0.048835	0.042816	-0.399087	0.330025
misuses	-0.41702	0.060034	-0.304155	-0.51556	-0.048835	0.042816	-0.399087	0.330025
mite	-0.21002	0.084034	-0.229155	-0.304256	-0.021394	0.103212	-0.230269	0.200014
miter	-0.04202	3.4e-05	-0.086155	-0.077773	-0.039974	0.039267	-0.083259	0.026728
miters	-0.04202	3.4e-05	-0.086155	-0.077773	-0.039974	0.039267	-0.083259	0.026728
mites	-0.21002	0.084034	-0.229155	-0.304256	-0.021394	0.103212	-0.230269	0.200014
mitigate	0.00598	-0.072966	-0.044155	-0.005196	-0.08509	-0.006494	-0.063841	-0.056494
mitigating	0.05098	0.020034	0.099845	0.089104	0.062523	-0.033475	0.107217	-0.018796
mitigation	-0.05202	0.027034	-0.077155	-0.086109	-0.011224	0.043002	-0.068825	0.052952
mitigations	-0.05202	0.027034	-0.077155	-0.086109	-0.011224	0.043002	-0.068825	0.052952
mitt	-0.09402	-0.316966	-0.236155	-0.147556	-0.374532	-0.055044	-0.369172	-0.160496
mitten	0.03098	-0.169966	-0.092155	0.007775	-0.195127	-0.014345	-0.132478	-0.143473
mittens	0.03098	-0.169966	-0.092155	0.007775	-0.195127	-0.014345	-0.132478	-0.143473
mitts	-0.09402	-0.316966	-0.236155	-0.147556	-0.374532	-0.055044	-0.369172	-0.160496
mitzvah	-0.07802	0.110034	-0.091155	-0.127699	0.053812	0.085447	-0.052246	0.128348
mitzvahs	-0.07802	0.110034	-0.091155	-0.127699	0.053812	0.085447	-0.052246	0.128348
mitzvoth	-0.07802	0.110034	-0.091155	-0.127699	0.053812	0.085447	-0.052246	0.128348
mix	0.04198	-0.009966	-0.028155	0.024192	-0.030181	0.034032	-0.004235	-0.038447
mixed	0.00998	-0.153966	-0.056155	0.004578	-0.159061	-0.040461	-0.109236	-0.115711
mixedemotions	-0.06002	0.173034	-0.070155	-0.111451	0.114302	0.113924	0.002016	0.159632
mixer	0.06198	3.4e-05	0.055845	0.08041	0.020415	-0.00881	0.071294	-0.042422
mixers	0.06198	3.4e-05	0.055845	0.08041	0.020415	-0.00881	0.071294	-0.042422
mixes	0.04198	-0.009966	-0.028155	0.024192	-0.030181	0.034032	-0.004235	-0.038447
mixing	0.04198	-0.009966	-0.028155	0.024192	-0.030181	0.034032	-0.004235	-0.038447
mixture	0.04598	-0.139966	-0.019155	0.051392	-0.133195	-0.041102	-0.057843	-0.130523
mixtures	0.04598	-0.139966	-0.019155	0.051392	-0.133195	-0.041102	-0.057843	-0.130523
mnemonic	0.03098	-0.019966	-0.048155	0.006556	-0.047519	0.037098	-0.028965	-0.038237
mnemonics	0.03098	-0.019966	-0.048155	0.006556	-0.047519	0.037098	-0.028965	-0.038237
moan	-0.14302	0.235034	-0.148155	-0.229945	0.13641	0.161751	-0.066139	0.259052
moaned	-0.14302	0.235034	-0.148155	-0.229945	0.13641	0.161751	-0.066139	0.259052
moaning	-0.14302	0.235034	-0.148155	-0.229945	0.13641	0.161751	-0.066139	0.259052
moans	-0.14302	0.235034	-0.148155	-0.229945	0.13641	0.161751	-0.066139	0.259052
moat	-0.10202	-0.119966	-0.186155	-0.159814	-0.183618	0.014056	-0.242843	-0.016832
moats	-0.10202	-0.119966	-0.186155	-0.159814	-0.183618	0.014056	-0.242843	-0.016832
mob	-0.20402	0.288034	0.066845	-0.187043	0.306418	0.013388	0.084411	0.348929
mobile	0.11498	0.069034	-0.019155	0.079776	0.028232	0.105791	0.076373	-0.036447
mobiles	0.11498	0.069034	-0.019155	0.079776	0.028232	0.105791	0.076373	-0.036447
mobility	0.19998	0.096034	0.153845	0.23244	0.130733	0.041992	0.256802	-0.071917
mobilization	0.18798	0.220034	0.286845	0.267585	0.307051	0.012229	0.406329	0.027907
mobilizations	0.18798	0.220034	0.286845	0.267585	0.307051	0.012229	0.406329	0.027907
mobilize	0.10398	0.184034	0.226845	0.171527	0.258222	-0.006228	0.303878	0.061303
mobs	-0.20402	0.288034	0.066845	-0.187043	0.306418	0.013388	0.084411	0.348929
mobster	-0.31202	0.370034	0.137845	-0.258387	0.429786	-0.042463	0.121198	0.486612
mobsters	-0.31202	0.370034	0.137845	-0.258387	0.429786	-0.042463	0.121198	0.486612
mocha	-2e-05	-0.103966	-0.189155	-0.075552	-0.188313	0.073611	-0.186581	-0.079734
mock	-0.14002	0.106034	0.117845	-0.080037	0.1737	-0.090326	0.066229	0.179419
mocked	-0.27502	0.246034	-0.296155	-0.416842	0.086309	0.206568	-0.233722	0.355782
mockeries	-0.40602	0.306034	-0.319155	-0.550017	0.144239	0.192474	-0.286928	0.490913
mockery	-0.40602	0.306034	-0.319155	-0.550017	0.144239	0.192474	-0.286928	0.490913
mocking	-0.41802	0.255034	-0.106155	-0.450226	0.219543	0.012238	-0.163118	0.473598
mockingbird	0.01298	-0.162966	-0.077155	-0.001596	-0.178349	-0.029468	-0.12724	-0.124983
mockingbirds	0.01298	-0.162966	-0.077155	-0.001596	-0.178349	-0.029468	-0.12724	-0.124983
mockings	-0.41802	0.255034	-0.106155	-0.450226	0.219543	0.012238	-0.163118	0.473598
mocks	-0.14002	0.106034	0.117845	-0.080037	0.1737	-0.090326	0.066229	0.179419
mod	-0.04202	-0.132966	-0.116155	-0.072353	-0.165967	-0.012554	-0.168518	-0.066195
modal	0.09198	-0.235966	-0.039155	0.09583	-0.230578	-0.057652	-0.095281	-0.230805
modalities	0.13298	-0.095966	0.026845	0.142107	-0.085834	-0.007208	0.039791	-0.161178
modality	0.13298	-0.095966	0.026845	0.142107	-0.085834	-0.007208	0.039791	-0.161178
modals	0.09198	-0.235966	-0.039155	0.09583	-0.230578	-0.057652	-0.095281	-0.230805
mode	0.03098	-0.314966	-0.133155	0.00969	-0.336983	-0.065129	-0.231431	-0.245135
model	0.10698	-0.111966	0.222845	0.216395	0.011364	-0.163355	0.16105	-0.144979
modeler	-2e-05	0.010034	0.229845	0.109132	0.13288	-0.152848	0.171128	0.016792
modelers	-2e-05	0.010034	0.229845	0.109132	0.13288	-0.152848	0.171128	0.016792
modeling	0.18398	-0.095966	-0.010155	0.168343	-0.114026	0.04266	0.038408	-0.199665
modelings	0.18398	-0.095966	-0.010155	0.168343	-0.114026	0.04266	0.038408	-0.199665
models	0.10698	-0.111966	0.222845	0.216395	0.011364	-0.163355	0.16105	-0.144979
modem	0.07298	-0.144966	-0.000155	0.084605	-0.131327	-0.044004	-0.033038	-0.152687
modems	0.07298	-0.144966	-0.000155	0.084605	-0.131327	-0.044004	-0.033038	-0.152687
moderate	0.08198	-0.309966	-0.047155	0.094392	-0.294373	-0.097252	-0.141407	-0.274898
moderate anticipation	0.16698	-0.048966	0.073845	0.187079	-0.027002	0.002291	0.113192	-0.151378
moderate disgust	-0.27102	0.058034	-0.119155	-0.300104	0.026516	-0.015886	-0.193456	0.230955
moderate negative	-0.32302	3.4e-05	-0.194155	-0.372459	-0.0537	-0.020702	-0.30134	0.225397
moderate positive	0.39598	-0.046966	0.252845	0.470735	0.035157	-0.010414	0.35772	-0.308
moderate surprise	0.27598	0.163034	0.136845	0.279891	0.164673	0.126553	0.314354	-0.081471
moderate trust	0.17698	-0.149966	0.272845	0.306598	-0.004048	-0.185033	0.213935	-0.21966
moderately	0.10398	-0.235966	-0.000155	0.124969	-0.21135	-0.078776	-0.061081	-0.237813
moderates	0.08198	-0.309966	-0.047155	0.094392	-0.294373	-0.097252	-0.141407	-0.274898
moderating	0.16698	-0.097966	0.282845	0.29501	0.04587	-0.168363	0.241038	-0.176168
moderation	0.03098	-0.259966	-0.047155	0.042878	-0.244986	-0.094388	-0.142912	-0.20355
moderator	0.01898	-0.145966	0.301845	0.183499	0.040175	-0.278372	0.158161	-0.101346
moderators	0.01898	-0.145966	0.301845	0.183499	0.040175	-0.278372	0.158161	-0.101346
modern	0.35498	-0.076966	0.190845	0.409957	-0.016664	-0.003664	0.2781	-0.301667
modernism	0.25998	0.053034	0.202845	0.314271	0.112249	0.013497	0.301595	-0.142851
moderns	0.35498	-0.076966	0.190845	0.409957	-0.016664	-0.003664	0.2781	-0.301667
modes	0.03098	-0.314966	-0.133155	0.00969	-0.336983	-0.065129	-0.231431	-0.245135
modest	0.25998	-0.369966	-0.088155	0.237351	-0.394493	-0.016606	-0.111116	-0.446781
modesty	0.27798	-0.259966	-0.000155	0.278834	-0.258905	-0.008661	0.014092	-0.380239
modica	-0.26602	-0.082966	-0.173155	-0.300725	-0.119886	-0.053146	-0.297417	0.127873
modicum	-0.26602	-0.082966	-0.173155	-0.300725	-0.119886	-0.053146	-0.297417	0.127873
modifiable	0.04098	-0.077966	-0.127155	-0.014176	-0.139792	0.064682	-0.108872	-0.088824
modification	-0.02002	0.020034	0.124845	0.039818	0.0874	-0.084641	0.089957	0.033646
modifications	-0.02002	0.020034	0.124845	0.039818	0.0874	-0.084641	0.089957	0.033646
modified	0.06098	-0.041966	0.192845	0.15177	0.060191	-0.126537	0.149879	-0.064756
modifieds	0.06098	-0.041966	0.192845	0.15177	0.060191	-0.126537	0.149879	-0.064756
modify	-0.04202	0.084034	0.124845	0.011259	0.143712	-0.060281	0.109581	0.093658
mods	-0.04202	-0.132966	-0.116155	-0.072353	-0.165967	-0.012554	-0.168518	-0.066195
modulate	0.17298	-0.156966	0.054845	0.199243	-0.127363	-0.040612	0.050827	-0.230945
modulation	-0.04202	-0.134966	0.064845	0.015079	-0.069497	-0.138308	-0.038479	-0.059805
modulations	-0.04202	-0.134966	0.064845	0.015079	-0.069497	-0.138308	-0.038479	-0.059805
module	0.08198	-0.111966	0.070845	0.12163	-0.067047	-0.070618	0.038596	-0.133415
modules	0.08198	-0.111966	0.070845	0.12163	-0.067047	-0.070618	0.038596	-0.133415
moduli	0.12198	-0.195966	-0.019155	0.125395	-0.19152	-0.035284	-0.046757	-0.224092
modulus	0.12198	-0.195966	-0.019155	0.125395	-0.19152	-0.035284	-0.046757	-0.224092
mogul	0.00998	0.152034	0.364845	0.161553	0.321624	-0.16366	0.341658	0.113187
moguls	0.00998	0.152034	0.364845	0.161553	0.321624	-0.16366	0.341658	0.113187
